"_id","title","tags","original-price","discount","price-main-md","seller","ProductId","price-promotional"
"ObjectId(""6296b11afc39a4381467496b"")","Parrilla a Carbón Mr Beef con Ahumador 2 en 1 - Negro","[""hogar"",""hogar/jardin-y-bbq"",""jardin-y-bbq/asadores-y-parrillas"",""asadores-y-parrillas/parrillas-y-asadores-de-carbon""]",,,799.9,"{""score"":4.5,""link-low-md"":""Sodimac Perú""}",10223,749.9
"ObjectId(""6296b11afc39a4381467496c"")","Casaca Saco Dockers Wool Blend Topcoat Herringbone","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/parkas-hombre""]",389,0,389,"{""score"":4.7,""link-low-md"":""Levis Strauss Peru""}",10224,
"ObjectId(""6296b11afc39a4381467496d"")","Indurama - Hervidor HI-INX Acero Inoxidable 1.7 L","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-bebidas"",""preparacion-de-bebidas/hervidores""]",99,0.303030303030303,69,"{""score"":4.7,""link-low-md"":""Indurama Tienda Oficial""}",10225,
"ObjectId(""6296b11afc39a4381467496e"")","Klip Xtreme Montaje 37"" a 60"" Pared TV LCD/TV LCD Curva - KPM-745","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/accesorios-de-tv-y-video"",""accesorios-de-tv-y-video/soportes-tv""]",,,179,"{""score"":4.5,""link-low-md"":""Cronos Corp EIRL""}",10226,
"ObjectId(""6296b11afc39a4381467496f"")","Polo Hombre Massimo Manga Corta Ranglan Blanco","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",79.9,0.6000000000000001,31.96,"{""score"":4.8,""link-low-md"":""TopiTop""}",10227,
"ObjectId(""6296b11afc39a43814674970"")","JGOX9PZA SIERRA DE COPA / CORTA CIRCULOS 120753 SURTEK","[""ferreteria"",""ferreteria/carpinteria"",""carpinteria/brocas""]",66,0.2984848484848486,46.3,"{""score"":4.7,""link-low-md"":""OHMI IMPORT SA""}",10228,
"ObjectId(""6296b11afc39a43814674971"")","Cable de Disco Duro Externo con Usb 3.0","[""computacion"",""computacion/otros-computacion""]",25,0.404,14.9,"{""score"":4.6,""link-low-md"":""SANTOS SOLUTIONS""}",10229,
"ObjectId(""6296b11afc39a43814674972"")","Klip Xtreme Signature 15.6"" Mochila Laptop - KNB-580","[""computacion"",""computacion/accesorios-de-computadoras"",""accesorios-de-computadoras/mochilas-laptops""]",,,219,"{""score"":4.5,""link-low-md"":""Cronos Corp EIRL""}",10230,
"ObjectId(""6296b11afc39a43814674973"")","Guandy Marshmallows Bicolor 255 Gr Guandy 760203000015","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/dulces-y-chocolate"",""dulces-y-chocolate/dulces-gomitas-y-pastillas"",""dulces-gomitas-y-pastillas/gomitas""]",,,11,"{""score"":4.5,""link-low-md"":""Falabella""}",10231,
"ObjectId(""6296b11afc39a43814674974"")","EL DÍA QUE DEJO DE NEVAR EN ALASKA","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/literatura-juvenil""]",,,85,"{""score"":4.7,""link-low-md"":""SBS Libreria""}",10232,
"ObjectId(""6296b11afc39a43814674975"")","Dispensador automático de pasta de dientes Soporte para cepillo de die","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-para-cuidado-dental"",""articulos-para-cuidado-dental/cepillos-dentales"",""cepillos-dentales/cepillos-dentales-manuales"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",156,0.3717948717948718,98,"{""score"":4.2,""link-low-md"":""Spicy Chilli""}",10233,
"ObjectId(""6296b11afc39a43814674976"")","Amazon Kindle Paperwhite 8GB Resistente al agua Azul Twilight blue","[""libros-y-peliculas"",""libros-y-peliculas/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",749,0.3871829105473965,459,"{""score"":4.7,""link-low-md"":""Mr Click Miami""}",10234,419
"ObjectId(""6296b11afc39a43814674977"")","Mica Marco de Foto Plateado 20 x 25 cm","[""hogar"",""hogar/articulos-decorativos"",""articulos-decorativos/posters-stickers-y-fotomurales""]",69.9,0.5722460658082976,29.9,"{""score"":4.5,""link-low-md"":""Falabella""}",10235,
"ObjectId(""6296b11afc39a43814674978"")","MOUSE GAMER RAZER NAGA TRINITY, IDEAL EN MMO/MOBA-ULTRAPRECISO-SENSOR RAZER 5G 16K DPI- RAZER CHROMA RGB, 19 BOTONES PROGRAMABLES","[""computacion"",""computacion/zona-gamer"",""zona-gamer/accesorios-gamers"",""accesorios-gamers/mouse-y-mousepads-gamers""]",500,0.16000000000000003,420,"{""score"":4.8,""link-low-md"":""CD STORE""}",10236,
"ObjectId(""6296b11afc39a43814674979"")","Estuche Rigido Nintendo Switch Negro","[""consolas-y-videojuegos"",""consolas-y-videojuegos/nintendo-videojuegos"",""nintendo-videojuegos/accesorios-nintendo"",""accesorios-nintendo/controles-nintendo""]",164,0.2987804878048781,115,"{""score"":4.7,""link-low-md"":""GameCenter SAC""}",10237,
"ObjectId(""6296b11afc39a4381467497a"")","ASIENTO MEDITERRANEO ENVOLVENTE CAIDA LENTA BONE VAINSA","[""ferreteria"",""ferreteria/plomeria"",""plomeria/plomeria-de-bano"",""plomeria-de-bano/sanitarios""]",,,80,"{""score"":4.8,""link-low-md"":""VSI Industrial""}",10238,
"ObjectId(""6296b11afc39a4381467497b"")","Monitor Samsung LC24F390FHLXPE LED CURVO 24 4MS HDMI 1920x1080 FHD","[""computacion"",""computacion/pc-escritorio"",""pc-escritorio/monitores""]",899,0.289210233592881,639,"{""score"":4.7,""link-low-md"":""UNIK STORE PERU""}",10239,
"ObjectId(""6296b11afc39a4381467497c"")","Pioneer Parlantes Redondos TS-A1687S","[""tv-audio-y-video"",""tv-audio-y-video/audio-para-autos"",""audio-para-autos/parlantes-auto""]",299,0.10033444816053516,269,"{""score"":4.7,""link-low-md"":""Yichang""}",10240,
"ObjectId(""6296b11afc39a4381467497d"")","Casaca Dockers Packable Vest Black.","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/parkas-hombre""]",269,0.29999999999999993,188.3,"{""score"":4.7,""link-low-md"":""Levis Strauss Peru""}",10241,
"ObjectId(""6296b11afc39a4381467497e"")","Mujeres 2 PCS PLUS TAMAÑO SEXY LENERIE Set con medias","[""deportes"",""deportes/ropa-y-calzado-deportivo-ninas"",""ropa-y-calzado-deportivo-ninas/ropa-de-bano-ninas"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",368,0.6005434782608696,147,"{""score"":4,""link-low-md"":""Yzuke""}",10242,
"ObjectId(""6296b11afc39a4381467497f"")","GAFAS DE SOL TOUS STO309-590F10 SHINY ROSE GOLD","[""moda"",""moda/mujeres"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",700,0.4114285714285715,412,"{""score"":4.9,""link-low-md"":""FASHION TOF""}",10243,
"ObjectId(""6296b11afc39a43814674980"")","Delicias Para Diabéticos - Grupo CLASA","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/interactivos-y-estimulacion""]",,,49,"{""score"":4.6,""link-low-md"":""Lexus Editores""}",10244,
"ObjectId(""6296b11afc39a43814674981"")","Cafetera Compacta Bosch 15 Tazas Rojo","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-bebidas"",""preparacion-de-bebidas/cafeteras"",""cafeteras/cafeteras-domesticas""]",,,239,"{""score"":4.5,""link-low-md"":""BSH""}",10245,
"ObjectId(""6296b11afc39a43814674982"")","Botín Hush Puppies Nicoletta Negro","[""moda"",""moda/mujeres"",""mujeres/zapatos-mujer"",""zapatos-mujer/botas-y-botines"",""botas-y-botines/botines-mujer""]",,,259,"{""score"":4.7,""link-low-md"":""Forus Perú""}",10246,
"ObjectId(""6296b11afc39a43814674983"")","Electro Estimulador Muscular Tonificador Abdominales Brazos Piernas 3 en 1","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-masaje-y-spa"",""articulos-de-masaje-y-spa/masajeadores""]",60,0.6016666666666667,23.9,"{""score"":4.4,""link-low-md"":""BABYLU""}",10247,
"ObjectId(""6296b11afc39a43814674984"")","Juego De Sábanas 100% Algodón 220-hilos 2.0 Plazas, Blanco","[""hogar"",""hogar/textiles-y-blancos"",""textiles-y-blancos/ropa-de-cama"",""ropa-de-cama/cubrecamas""]",339,0.11799410029498525,299,"{""score"":4.2,""link-low-md"":""Sweet Dreams Home S.A.C""}",10248,
"ObjectId(""6296b11afc39a43814674985"")","Tomero Sauvignon X 750 Vistalba 13436005","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/vinos-y-champagne"",""vinos-y-champagne/vino-tinto""]",,,84,"{""score"":4.5,""link-low-md"":""Falabella""}",10249,
"ObjectId(""6296b11afc39a43814674986"")","Mi Portable Air Pump Compresor de Aire Portatil Xiaomi - NEGRO","[""ferreteria"",""ferreteria/herramientas-y-maquinaria"",""herramientas-y-maquinaria/compresores""]",260,0.1576923076923077,219,"{""score"":4.4,""link-low-md"":""ACCESORIES STORE""}",10250,
"ObjectId(""6296b11afc39a43814674987"")","Waflera Imaco 4 Porciones Wm4150 - Blanco","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-alimentos"",""preparacion-de-alimentos/sandwicheras-y-waffleras"",""sandwicheras-y-waffleras/waffleras""]",299,0.4013377926421404,179,"{""score"":4.6,""link-low-md"":""ELECTRODOMESTICOS JARED""}",10251,
"ObjectId(""6296b11afc39a43814674988"")","Billetera Guess TEMPE SLG Doble Cierre - Amarillo","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/billeteras-mujer""]",229,0.1746724890829694,189,"{""score"":4.5,""link-low-md"":""SAFREPRO SAC""}",10252,179
"ObjectId(""6296b11afc39a43814674989"")","Cable HDMI 20 Metros","[""computacion"",""computacion/zona-gamer"",""zona-gamer/accesorios-gamers"",""accesorios-gamers/soportes-y-teclados-gamers""]",99,0.29393939393939383,69.9,"{""score"":4.6,""link-low-md"":""krearack""}",10253,
"ObjectId(""6296b11afc39a4381467498a"")","Consola Super Mini Classic Edition SNES 21","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",455,0.38681318681318677,279,"{""score"":4.3,""link-low-md"":""YoursLoveCity""}",10254,
"ObjectId(""6296b11afc39a4381467498b"")","Cubre borde protector bebes anti golpes Silicona","[""ferreteria"",""ferreteria/seguridad"",""seguridad/seguridad-infantil""]",79.99,0.6250781347668459,29.99,"{""score"":4.4,""link-low-md"":""BRAVO""}",10255,
"ObjectId(""6296b11afc39a4381467498c"")","Multifuncional joyería caja de plástico de almacenamiento del gabinete del cajón joyero Organizador - naranja y rosa","[""moda"",""moda/joyeria"",""joyeria/joyeria-fina-mujer"",""joyeria-fina-mujer/collares-finos"",""collares-finos/relicarios-finos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",113,0.2654867256637168,83,"{""score"":3.9,""link-low-md"":""Sunny dand""}",10256,
"ObjectId(""6296b11afc39a4381467498d"")","Masajeador Corporal Anticelulitis","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-masaje-y-spa"",""articulos-de-masaje-y-spa/masajeadores""]",159,0.44025157232704404,89,"{}",10257,
"ObjectId(""6296b11afc39a4381467498e"")","Dualshock Remote Gaming Controller consola Joystick Gamepad para PlayStation","[""consolas-y-videojuegos"",""consolas-y-videojuegos/xbox-videojuegos"",""xbox-videojuegos/accesorios-xbox"",""accesorios-xbox/controles-xbox"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",126,0.2698412698412699,92,"{""score"":4.3,""link-low-md"":""Rainy design""}",10258,
"ObjectId(""6296b11afc39a4381467498f"")","Mochila de Emergencia con Accesorios","[""salud-y-bienestar"",""salud-y-bienestar/productos-de-farmacia"",""productos-de-farmacia/kits-de-primeros-auxilios""]",99.9,0.34934934934934936,65,"{""score"":4.1,""link-low-md"":""OTTOWARE SAC""}",10259,
"ObjectId(""6296b11afc39a43814674990"")","Aspiradora inteligente de robot de barrido Piso de fregado automático","[""hogar"",""hogar/casa-inteligente"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",329,0.3012158054711246,229.9,"{""score"":4.1,""link-low-md"":""Zenho""}",10260,
"ObjectId(""6296b11afc39a43814674991"")","Proyectores multimedia inteligentes WIFI C500S portátil-negro","[""computacion"",""computacion/proyeccion-computacion"",""proyeccion-computacion/proyectores-computacion"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",772,0.19948186528497414,618,"{""score"":2.3,""link-low-md"":""QOMA""}",10261,
"ObjectId(""6296b11afc39a43814674992"")","Parrilla a Carbón Mr Beef con Ahumador 2 en 1 - Negro","[""hogar"",""hogar/jardin-y-bbq"",""jardin-y-bbq/asadores-y-parrillas"",""asadores-y-parrillas/parrillas-y-asadores-de-carbon""]",,,799.9,"{""score"":4.5,""link-low-md"":""Sodimac Perú""}",10262,749.9
"ObjectId(""6296b11afc39a43814674993"")","Pack antideslizante + protector de talones","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/sets-de-limpieza""]",19,0.39473684210526316,11.5,"{""score"":4.4,""link-low-md"":""Mia adn Perú""}",10263,
"ObjectId(""6296b11afc39a43814674994"")","Xiaomi Band 6 Reloj inteligente 1.56 para teléfono IOS Android","[""celulares-y-tablets"",""celulares-y-tablets/smartwatches"",""smartwatches/smartwatch"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",295,0.3254237288135593,199,"{""score"":4.5,""link-low-md"":""Latin America Digital""}",10264,
"ObjectId(""6296b11afc39a43814674995"")","Bermuda Hombre Roky Negro","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/shorts-y-bermudas-hombre""]",99.9,0.5,49.95,"{""score"":4.8,""link-low-md"":""TopiTop""}",10265,
"ObjectId(""6296b11afc39a43814674996"")","Alta Eficiencia sueño Eye Gel Gel de hielo Máscara Retire los círculos oscuros Máscaras gel para los ojos","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/articulos-de-belleza-para-profesionales"",""articulos-de-belleza-para-profesionales/articulos-profesionales-de-cuidado-facial"",""articulos-profesionales-de-cuidado-facial/accesorios-de-cuidado-facial-para-profesionales"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",73,0.36986301369863017,46,"{""score"":4.1,""link-low-md"":""GiftFU""}",10266,
"ObjectId(""6296b11afc39a43814674997"")","Zapato Hush Puppies Kids Modem Iv Negro","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/uniformes-y-utiles-escolares"",""uniformes-y-utiles-escolares/uniformes-escolares"",""uniformes-escolares/uniformes-de-colegio-y-zapatos-para-ninos"",""uniformes-de-colegio-y-zapatos-para-ninos/zapatos-y-mocasines-escolares-para-ninos""]",,,189,"{""score"":4.7,""link-low-md"":""Forus Perú""}",10267,
"ObjectId(""6296b11afc39a43814674998"")","Máscara facial de ciclismo para motocicleta, capucha para deportes a =","[""deportes"",""deportes/ropa-y-calzado-deportivo-ninos"",""ropa-y-calzado-deportivo-ninos/gorros-gorras-y-viseras-deportivas-ninos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",113,0.19469026548672563,91,"{""score"":4,""link-low-md"":""Coscoss""}",10268,
"ObjectId(""6296b11afc39a43814674999"")","Repuesto Lente Glass Vidrio cámara HUAWEI MATE 20 LITE - Negro","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos""]",70,0.4285714285714286,40,"{""score"":4.9,""link-low-md"":""Cellbytez Store""}",10269,
"ObjectId(""6296b11afc39a4381467499a"")","Follaje y Floracion Natural Garden 500CC LPA","[""hogar"",""hogar/jardin-y-bbq"",""jardin-y-bbq/accesorios-de-jardin"",""accesorios-de-jardin/eco-jardin""]",,,13,"{""score"":4.9,""link-low-md"":""ALCU PERÚ S.A.C.""}",10270,
"ObjectId(""6296b11afc39a4381467499b"")","Bisagra de puerta Invisible oculta ajustable 3D cierre automátic SAI","[""ferreteria"",""ferreteria/carpinteria"",""carpinteria/bisagras"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",528,0.490530303030303,269,"{""score"":4.4,""link-low-md"":""SAISUO""}",10271,
"ObjectId(""6296b11afc39a4381467499c"")","Sweet Dreams Home - Juego De Sábanas Polialgodón 150 Hilos 2.0 Plazas Clasico, Blanco","[""hogar"",""hogar/textiles-y-blancos"",""textiles-y-blancos/ropa-de-cama"",""ropa-de-cama/sabanas""]",259,0.07722007722007718,239,"{""score"":4.2,""link-low-md"":""Sweet Dreams Home S.A.C""}",10272,
"ObjectId(""6296b11afc39a4381467499d"")","2pcs Audífonos Inalámbricos Lenovo QT82 Tws Auriculares Bluetooth","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/audifonos"",""audifonos/audifonos-in-ear"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",190,0.4,114,"{""score"":4.4,""link-low-md"":""Water""}",10273,
"ObjectId(""6296b11afc39a4381467499e"")","Binocular Largo Alcance 50x50 Caza Pesca - Negro","[""deportes"",""deportes/outdoor"",""outdoor/campismo"",""campismo/binoculares-y-visores"",""binoculares-y-visores/binoculares""]",200,0.25049999999999994,149.9,"{""score"":4.6,""link-low-md"":""SANTOFA E.I.R.L""}",10274,
"ObjectId(""6296b11afc39a4381467499f"")","UC46 1200 lúmenes HD 800 x 480 Proyector digital LED control remoto","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/proyeccion"",""proyeccion/proyectores"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",503,0.3001988071570576,352,"{""score"":4.3,""link-low-md"":""Sunsky""}",10275,
"ObjectId(""6296b11afc39a438146749a0"")","Maletas De Viaje DUKAP Royal 61 cm Vino - RYMV","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/maletas-de-viaje"",""maletas-de-viaje/maletas""]",319,0.5015673981191222,159,"{""score"":4.6,""link-low-md"":""Proshopper Peru SAC""}",10276,149
"ObjectId(""6296b11afc39a438146749a1"")","Cielo Abierto Romeo - Pati Aguilera","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/aprendiendo-a-leer""]",,,42.4,"{""score"":4.7,""link-low-md"":""SBS Libreria""}",10277,
"ObjectId(""6296b11afc39a438146749a2"")","Consecuencias de decir te quiero","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/poesia""]",59,0.1694915254237288,49,"{""score"":4.7,""link-low-md"":""Aleph IBD""}",10278,47
"ObjectId(""6296b11afc39a438146749a3"")","SET DE LENTES TÁCTICOS-VERDE CAMUFLADO","[""moda"",""moda/lentes"",""lentes/lentes-hombre"",""lentes-hombre/lentes-de-sol-hombre"",""lentes-de-sol-hombre/lentes-deportivos-hombre""]",,,149,"{""score"":4.4,""link-low-md"":""MICROMASTER""}",10279,
"ObjectId(""6296b11afc39a438146749a4"")","Consola De Juegos Portátil Para Televisores FC3000","[""consolas-y-videojuegos"",""consolas-y-videojuegos/videojuegos-para-pc"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",260,0.5192307692307692,125,"{""score"":4.3,""link-low-md"":""YoursLoveCity""}",10280,
"ObjectId(""6296b11afc39a438146749a5"")","Vino Chardonnay - Argentina - NIETO SENETINER","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/vinos-y-champagne"",""vinos-y-champagne/vino-blanco""]",,,29.9,"{""score"":4.5,""link-low-md"":""HIPERMERCADOS TOTTUS 1""}",10281,
"ObjectId(""6296b11afc39a438146749a6"")","The Glenlivet Malta 15 Años X 700 The Glenlivet 15013003","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/licores"",""licores/whisky""]",,,270,"{""score"":4.5,""link-low-md"":""Falabella""}",10282,
"ObjectId(""6296b11afc39a438146749a7"")","12V radio de coche amplificador de la señal Mejora de la señal ANT-208 Auto amplificador de antena de FM","[""tv-audio-y-video"",""tv-audio-y-video/audio-para-autos"",""audio-para-autos/amplificadores-auto"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",102,0.3921568627450981,62,"{""score"":4.3,""link-low-md"":""Bigrice""}",10283,
"ObjectId(""6296b11afc39a438146749a8"")","Candado Cadena Bicicleta Moto + 2 Llaves Tipo Automotriz Hermex","[""deportes"",""deportes/motosports"",""motosports/seguridad-para-motocicletas"",""seguridad-para-motocicletas/candado-para-casco""]",45,0.25555555555555554,33.5,"{""score"":4.7,""link-low-md"":""REDES DEPORTIVAS""}",10284,
"ObjectId(""6296b11afc39a438146749a9"")","Makita Taladro Atornillador 1/4""  12V 30 Nm Sin Batería","[""ferreteria"",""ferreteria/herramientas-y-maquinaria"",""herramientas-y-maquinaria/herramientas-electricas-e-inalambricas"",""herramientas-electricas-e-inalambricas/taladros""]",229.9,0.08699434536755113,209.9,"{""score"":4.6,""link-low-md"":""VULTEC PERU S.A.C.""}",10285,
"ObjectId(""6296b11afc39a438146749aa"")","GANADOR DE MASA BIGM 5KG FRESA MÁS OBSEQUIO","[""salud-y-bienestar"",""salud-y-bienestar/suplementos-y-vitaminas"",""suplementos-y-vitaminas/nutricion-deportiva"",""nutricion-deportiva/multivitaminicos-deportivos-salud""]",300,0.46699999999999997,159.9,"{""score"":5,""link-low-md"":""SportShop""}",10286,
"ObjectId(""6296b11afc39a438146749ab"")","La Promesa De Julia - Blue Jeans.","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/literatura-y-novelas"",""literatura-y-novelas/literatura-juvenil""]",,,69,"{""score"":4.7,""link-low-md"":""SBS Libreria""}",10287,
"ObjectId(""6296b11afc39a438146749ac"")","Zapatillas Para Hombre Adidas Fluidflash Cloudfoam - GX3164","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-correr-hombre""]",429,0.2097902097902098,339,"{""score"":4.6,""link-low-md"":""Tienda Boutique boys Mp""}",10288,
"ObjectId(""6296b11afc39a438146749ad"")","Abrigos gruesos para hombre chaquetas de invierno abrigadas de lana de Color liso gabardina la YUA","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-de-lana-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",398,0.48743718592964824,204,"{""score"":4.3,""link-low-md"":""YUANDING MALL""}",10289,169.9
"ObjectId(""6296b11afc39a438146749ae"")","SET por 4 FORROS de SILLAS color AZUL - MICROMASTER","[""hogar"",""hogar/articulos-de-temporada""]",,,150,"{""score"":4.4,""link-low-md"":""MICROMASTER""}",10290,
"ObjectId(""6296b11afc39a438146749af"")","Casaca Dockers Packable Vest Black.","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/parkas-hombre""]",269,0.29999999999999993,188.3,"{""score"":4.7,""link-low-md"":""Levis Strauss Peru""}",10291,
"ObjectId(""6296b11afc39a438146749b0"")","Polo Hombre Liam Manga Corta Lila","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",69.9,0.5,34.95,"{""score"":4.8,""link-low-md"":""TopiTop""}",10292,
"ObjectId(""6296b11afc39a438146749b1"")","Assassins Creed Valhalla Playstation 5 Latam Rac Store","[""consolas-y-videojuegos"",""consolas-y-videojuegos/playstation-videojuegos"",""playstation-videojuegos/videojuegos-playstation"",""videojuegos-playstation/videojuegos-playstation-5""]",229.9,0.23488473249238795,175.9,"{""score"":4.7,""link-low-md"":""RAC STORE""}",10293,
"ObjectId(""6296b11afc39a438146749b2"")","Lenovo X4 Auriculares deporte Audífonos y Toumi Band 6 Pulsera","[""deportes"",""deportes/tecnologia-para-deportes"",""tecnologia-para-deportes/smartwatches"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",299,0.4916387959866221,152,"{""score"":4.4,""link-low-md"":""Water""}",10294,139.9
"ObjectId(""6296b11afc39a438146749b3"")","Jabonera baño two tones","[""hogar"",""hogar/articulos-de-bano"",""articulos-de-bano/accesorios-de-bano"",""accesorios-de-bano/jaboneras""]",,,8.9,"{""score"":4.5,""link-low-md"":""Sodimac Perú""}",10295,
"ObjectId(""6296b11afc39a438146749b4"")","Exprimidor De Cítricos Imaco CP85I Acero","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-bebidas"",""preparacion-de-bebidas/exprimidores""]",199,0.37688442211055273,124,"{""score"":4.6,""link-low-md"":""ELECTRODOMESTICOS JARED""}",10296,
"ObjectId(""6296b11afc39a438146749b5"")","PROTECTOR DE COLCHON ACOLCHADO QUEEN 200cm x 160cm - BLANCO","[""hogar"",""hogar/textiles-y-blancos"",""textiles-y-blancos/ropa-de-cama"",""ropa-de-cama/protectores-de-colchon-y-cubrecolchon""]",,,140,"{""score"":4.9,""link-low-md"":""HERNANDEZ HUERTA NAZARETH GERALDINE KEYLA""}",10297,
"ObjectId(""6296b11afc39a438146749b6"")","JBL Charge 5 Parlante Bluetooth 5.1 Acuatico 30W","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/docks-y-parlantes"",""docks-y-parlantes/parlantes""]",999,0.3203203203203203,679,"{""score"":4.7,""link-low-md"":""Full Novedades""}",10298,
