"_id","CustomerId","Date","PaymentMethod","Items"
"ObjectId(""6296b205fc39a438146751d5"")",1281,"2019-03-04T22:05:29.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10154,""Amount"":1},{""ProductId"":10488,""Amount"":0},{""ProductId"":10324,""Amount"":6},{""ProductId"":10148,""Amount"":3},{""ProductId"":10041,""Amount"":1},{""ProductId"":10359,""Amount"":6}]"
"ObjectId(""6296b205fc39a438146751d6"")",1475,"2020-07-22T11:02:10.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10423,""Amount"":2},{""ProductId"":10083,""Amount"":2},{""ProductId"":10412,""Amount"":8},{""ProductId"":10171,""Amount"":2},{""ProductId"":10264,""Amount"":1},{""ProductId"":10175,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751d7"")",1148,"2019-03-14T09:31:29.000Z","{""Cash"":""Debit""}","[{""ProductId"":10295,""Amount"":2},{""ProductId"":10305,""Amount"":1},{""ProductId"":10353,""Amount"":3},{""ProductId"":10073,""Amount"":4},{""ProductId"":10054,""Amount"":1},{""ProductId"":10462,""Amount"":1},{""ProductId"":10205,""Amount"":4},{""ProductId"":10348,""Amount"":3},{""ProductId"":10230,""Amount"":4},{""ProductId"":10442,""Amount"":1},{""ProductId"":10431,""Amount"":5},{""ProductId"":10063,""Amount"":1},{""ProductId"":10058,""Amount"":0},{""ProductId"":10328,""Amount"":0},{""ProductId"":10134,""Amount"":9}]"
"ObjectId(""6296b205fc39a438146751d8"")",1508,"2020-01-19T13:04:40.000Z","{""Cash"":""Cash""}","[{""ProductId"":10252,""Amount"":3},{""ProductId"":10081,""Amount"":5},{""ProductId"":10418,""Amount"":7},{""ProductId"":10401,""Amount"":2},{""ProductId"":10286,""Amount"":4},{""ProductId"":10446,""Amount"":5},{""ProductId"":10434,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751d9"")",1775,"2020-11-13T18:46:27.000Z","{""Credit"":{""Quotes"":3,""Back"":""Banco Falabella""}}","[{""ProductId"":10201,""Amount"":1},{""ProductId"":10324,""Amount"":6},{""ProductId"":10290,""Amount"":2},{""ProductId"":10363,""Amount"":6},{""ProductId"":10269,""Amount"":5},{""ProductId"":10062,""Amount"":4},{""ProductId"":10093,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751da"")",1022,"2020-10-17T08:27:16.000Z","{""Cash"":""Cash""}","[{""ProductId"":10206,""Amount"":2},{""ProductId"":10010,""Amount"":8},{""ProductId"":10361,""Amount"":2},{""ProductId"":10175,""Amount"":3},{""ProductId"":10452,""Amount"":2},{""ProductId"":10304,""Amount"":0},{""ProductId"":10375,""Amount"":4},{""ProductId"":10113,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751db"")",1766,"2020-06-23T11:51:39.000Z","{""Cash"":""Debit""}","[{""ProductId"":10460,""Amount"":0},{""ProductId"":10077,""Amount"":3},{""ProductId"":10165,""Amount"":3},{""ProductId"":10089,""Amount"":3},{""ProductId"":10437,""Amount"":3},{""ProductId"":10203,""Amount"":1},{""ProductId"":10081,""Amount"":5},{""ProductId"":10108,""Amount"":3},{""ProductId"":10235,""Amount"":4},{""ProductId"":10404,""Amount"":3},{""ProductId"":10062,""Amount"":4},{""ProductId"":10189,""Amount"":2},{""ProductId"":10361,""Amount"":2},{""ProductId"":10222,""Amount"":11},{""ProductId"":10106,""Amount"":1},{""ProductId"":10214,""Amount"":9},{""ProductId"":10021,""Amount"":3},{""ProductId"":10365,""Amount"":0},{""ProductId"":10106,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751dc"")",1601,"2019-10-04T19:40:51.000Z","{""Cash"":""Cash""}","[{""ProductId"":10479,""Amount"":0},{""ProductId"":10141,""Amount"":7},{""ProductId"":10381,""Amount"":2},{""ProductId"":10128,""Amount"":3},{""ProductId"":10122,""Amount"":5}]"
"ObjectId(""6296b205fc39a438146751dd"")",1450,"2019-03-09T09:14:09.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10292,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751de"")",1628,"2019-07-26T08:07:04.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10448,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751df"")",1992,"2020-06-08T05:14:01.000Z","{""Cash"":""Debit""}","[{""ProductId"":10103,""Amount"":3},{""ProductId"":10459,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751e0"")",1350,"2020-01-22T14:59:36.000Z","{""Credit"":{""Quotes"":3,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10175,""Amount"":3},{""ProductId"":10285,""Amount"":0},{""ProductId"":10419,""Amount"":3},{""ProductId"":10278,""Amount"":5},{""ProductId"":10400,""Amount"":2},{""ProductId"":10454,""Amount"":1},{""ProductId"":10052,""Amount"":0},{""ProductId"":10209,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751e1"")",1363,"2019-08-11T06:28:50.000Z","{""Credit"":{""Quotes"":6,""Back"":""Banco Falabella""}}","[{""ProductId"":10138,""Amount"":3},{""ProductId"":10245,""Amount"":1},{""ProductId"":10321,""Amount"":11},{""ProductId"":10445,""Amount"":4},{""ProductId"":10299,""Amount"":2},{""ProductId"":10463,""Amount"":3},{""ProductId"":10161,""Amount"":1},{""ProductId"":10431,""Amount"":5},{""ProductId"":10471,""Amount"":6},{""ProductId"":10393,""Amount"":1},{""ProductId"":10130,""Amount"":0},{""ProductId"":10093,""Amount"":2},{""ProductId"":10412,""Amount"":8},{""ProductId"":10402,""Amount"":2},{""ProductId"":10351,""Amount"":0}]"
"ObjectId(""6296b205fc39a438146751e2"")",1567,"2020-11-08T18:20:49.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Falabella""}}","[{""ProductId"":10496,""Amount"":2},{""ProductId"":10067,""Amount"":6},{""ProductId"":10321,""Amount"":11},{""ProductId"":10230,""Amount"":4},{""ProductId"":10147,""Amount"":2},{""ProductId"":10357,""Amount"":2},{""ProductId"":10053,""Amount"":1},{""ProductId"":10006,""Amount"":2},{""ProductId"":10082,""Amount"":1},{""ProductId"":10144,""Amount"":1},{""ProductId"":10462,""Amount"":1},{""ProductId"":10345,""Amount"":2},{""ProductId"":10243,""Amount"":0},{""ProductId"":10295,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10044,""Amount"":1},{""ProductId"":10466,""Amount"":0},{""ProductId"":10264,""Amount"":1},{""ProductId"":10295,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751e3"")",1709,"2020-03-08T17:07:56.000Z","{""Credit"":{""Quotes"":6,""Back"":""Banco Falabella""}}","[{""ProductId"":10107,""Amount"":0},{""ProductId"":10150,""Amount"":1},{""ProductId"":10216,""Amount"":0},{""ProductId"":10389,""Amount"":1},{""ProductId"":10327,""Amount"":2},{""ProductId"":10138,""Amount"":3},{""ProductId"":10373,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751e4"")",1788,"2020-03-04T04:05:53.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10418,""Amount"":7},{""ProductId"":10345,""Amount"":2},{""ProductId"":10239,""Amount"":1},{""ProductId"":10463,""Amount"":3},{""ProductId"":10280,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751e5"")",1220,"2019-09-12T11:12:11.000Z","{""Cash"":""Cash""}","[{""ProductId"":10457,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10342,""Amount"":5},{""ProductId"":10338,""Amount"":4},{""ProductId"":10297,""Amount"":0},{""ProductId"":10444,""Amount"":1},{""ProductId"":10400,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751e6"")",1014,"2019-01-22T15:48:24.000Z","{""Cash"":""Debit""}","[{""ProductId"":10177,""Amount"":0},{""ProductId"":10353,""Amount"":3},{""ProductId"":10251,""Amount"":2},{""ProductId"":10269,""Amount"":5},{""ProductId"":10207,""Amount"":0},{""ProductId"":10292,""Amount"":1},{""ProductId"":10038,""Amount"":2},{""ProductId"":10159,""Amount"":1},{""ProductId"":10455,""Amount"":3},{""ProductId"":10381,""Amount"":2},{""ProductId"":10414,""Amount"":1},{""ProductId"":10467,""Amount"":4},{""ProductId"":10214,""Amount"":9},{""ProductId"":10201,""Amount"":1},{""ProductId"":10049,""Amount"":3},{""ProductId"":10083,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751e7"")",1410,"2019-05-10T12:08:31.000Z","{""Cash"":""Cash""}","[{""ProductId"":10104,""Amount"":1},{""ProductId"":10406,""Amount"":1},{""ProductId"":10292,""Amount"":1},{""ProductId"":10284,""Amount"":3},{""ProductId"":10214,""Amount"":9},{""ProductId"":10011,""Amount"":4},{""ProductId"":10289,""Amount"":2},{""ProductId"":10428,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751e8"")",1884,"2020-10-06T06:07:33.000Z","{""Credit"":{""Quotes"":6,""Back"":""BBVA""}}","[{""ProductId"":10067,""Amount"":6},{""ProductId"":10139,""Amount"":3},{""ProductId"":10366,""Amount"":2},{""ProductId"":10141,""Amount"":7},{""ProductId"":10062,""Amount"":4},{""ProductId"":10321,""Amount"":11},{""ProductId"":10269,""Amount"":5},{""ProductId"":10419,""Amount"":3},{""ProductId"":10157,""Amount"":3},{""ProductId"":10446,""Amount"":5},{""ProductId"":10200,""Amount"":4},{""ProductId"":10476,""Amount"":2},{""ProductId"":10015,""Amount"":7},{""ProductId"":10339,""Amount"":1},{""ProductId"":10283,""Amount"":4},{""ProductId"":10235,""Amount"":4},{""ProductId"":10094,""Amount"":4},{""ProductId"":10415,""Amount"":1},{""ProductId"":10134,""Amount"":9}]"
"ObjectId(""6296b205fc39a438146751e9"")",1772,"2020-05-08T17:23:15.000Z","{""Cash"":""Debit""}","[{""ProductId"":10257,""Amount"":0},{""ProductId"":10498,""Amount"":1},{""ProductId"":10019,""Amount"":3},{""ProductId"":10416,""Amount"":6},{""ProductId"":10363,""Amount"":6},{""ProductId"":10325,""Amount"":1},{""ProductId"":10224,""Amount"":1},{""ProductId"":10105,""Amount"":1},{""ProductId"":10074,""Amount"":4},{""ProductId"":10379,""Amount"":2},{""ProductId"":10121,""Amount"":3},{""ProductId"":10493,""Amount"":7},{""ProductId"":10431,""Amount"":5},{""ProductId"":10463,""Amount"":3},{""ProductId"":10499,""Amount"":3},{""ProductId"":10175,""Amount"":3},{""ProductId"":10061,""Amount"":4}]"
"ObjectId(""6296b205fc39a438146751ea"")",1082,"2020-11-01T07:53:32.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10241,""Amount"":1},{""ProductId"":10314,""Amount"":4},{""ProductId"":10112,""Amount"":3},{""ProductId"":10140,""Amount"":0},{""ProductId"":10067,""Amount"":6},{""ProductId"":10131,""Amount"":0},{""ProductId"":10225,""Amount"":7},{""ProductId"":10055,""Amount"":1},{""ProductId"":10103,""Amount"":3},{""ProductId"":10278,""Amount"":5},{""ProductId"":10017,""Amount"":0},{""ProductId"":10262,""Amount"":2},{""ProductId"":10134,""Amount"":9},{""ProductId"":10450,""Amount"":2},{""ProductId"":10225,""Amount"":7}]"
"ObjectId(""6296b205fc39a438146751eb"")",1246,"2019-01-15T15:33:35.000Z","{""Cash"":""Debit""}","[{""ProductId"":10295,""Amount"":2},{""ProductId"":10416,""Amount"":6},{""ProductId"":10222,""Amount"":11},{""ProductId"":10031,""Amount"":4},{""ProductId"":10214,""Amount"":9}]"
"ObjectId(""6296b205fc39a438146751ec"")",1750,"2019-07-03T06:11:42.000Z","{""Cash"":""Debit""}","[{""ProductId"":10179,""Amount"":5},{""ProductId"":10404,""Amount"":3},{""ProductId"":10314,""Amount"":4},{""ProductId"":10301,""Amount"":2},{""ProductId"":10403,""Amount"":4},{""ProductId"":10282,""Amount"":0}]"
"ObjectId(""6296b205fc39a438146751ed"")",1584,"2020-08-22T19:24:05.000Z","{""Cash"":""Debit""}","[{""ProductId"":10112,""Amount"":3},{""ProductId"":10108,""Amount"":3},{""ProductId"":10276,""Amount"":0},{""ProductId"":10296,""Amount"":0},{""ProductId"":10150,""Amount"":1},{""ProductId"":10075,""Amount"":3},{""ProductId"":10055,""Amount"":1},{""ProductId"":10278,""Amount"":5},{""ProductId"":10065,""Amount"":1},{""ProductId"":10015,""Amount"":7},{""ProductId"":10379,""Amount"":2},{""ProductId"":10074,""Amount"":4},{""ProductId"":10201,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751ee"")",1823,"2020-11-25T15:36:35.000Z","{""Credit"":{""Quotes"":5,""Back"":""Banco Falabella""}}","[{""ProductId"":10321,""Amount"":11},{""ProductId"":10431,""Amount"":5},{""ProductId"":10253,""Amount"":1},{""ProductId"":10446,""Amount"":5},{""ProductId"":10138,""Amount"":3},{""ProductId"":10263,""Amount"":3},{""ProductId"":10464,""Amount"":3},{""ProductId"":10350,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751ef"")",1284,"2019-11-02T04:09:06.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Ripley""}}","[{""ProductId"":10406,""Amount"":1},{""ProductId"":10176,""Amount"":1},{""ProductId"":10389,""Amount"":1},{""ProductId"":10498,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751f0"")",1995,"2019-04-25T10:43:44.000Z","{""Cash"":""Debit""}","[{""ProductId"":10416,""Amount"":6},{""ProductId"":10280,""Amount"":3},{""ProductId"":10200,""Amount"":4},{""ProductId"":10108,""Amount"":3},{""ProductId"":10338,""Amount"":4}]"
"ObjectId(""6296b205fc39a438146751f1"")",1457,"2019-03-08T06:25:10.000Z","{""Credit"":{""Quotes"":6,""Back"":""Banco Pichincha""}}","[{""ProductId"":10162,""Amount"":4},{""ProductId"":10015,""Amount"":7},{""ProductId"":10251,""Amount"":2},{""ProductId"":10165,""Amount"":3},{""ProductId"":10472,""Amount"":0},{""ProductId"":10015,""Amount"":7},{""ProductId"":10101,""Amount"":4},{""ProductId"":10252,""Amount"":3},{""ProductId"":10233,""Amount"":2},{""ProductId"":10278,""Amount"":5},{""ProductId"":10416,""Amount"":6},{""ProductId"":10134,""Amount"":9},{""ProductId"":10368,""Amount"":4},{""ProductId"":10118,""Amount"":2},{""ProductId"":10434,""Amount"":2},{""ProductId"":10395,""Amount"":2},{""ProductId"":10231,""Amount"":2},{""ProductId"":10397,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751f2"")",1417,"2019-10-27T06:36:36.000Z","{""Cash"":""Cash""}","[{""ProductId"":10007,""Amount"":3},{""ProductId"":10291,""Amount"":0},{""ProductId"":10062,""Amount"":4},{""ProductId"":10057,""Amount"":3},{""ProductId"":10496,""Amount"":2},{""ProductId"":10049,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751f3"")",1888,"2019-08-19T13:51:51.000Z","{""Cash"":""Debit""}","[{""ProductId"":10378,""Amount"":2},{""ProductId"":10237,""Amount"":1},{""ProductId"":10128,""Amount"":3},{""ProductId"":10156,""Amount"":1},{""ProductId"":10222,""Amount"":11},{""ProductId"":10380,""Amount"":1},{""ProductId"":10363,""Amount"":6},{""ProductId"":10205,""Amount"":4}]"
"ObjectId(""6296b205fc39a438146751f4"")",1884,"2020-01-21T01:21:16.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10021,""Amount"":3},{""ProductId"":10291,""Amount"":0},{""ProductId"":10393,""Amount"":1},{""ProductId"":10415,""Amount"":1},{""ProductId"":10050,""Amount"":1},{""ProductId"":10012,""Amount"":1},{""ProductId"":10401,""Amount"":2},{""ProductId"":10261,""Amount"":2},{""ProductId"":10346,""Amount"":0},{""ProductId"":10263,""Amount"":3},{""ProductId"":10099,""Amount"":0},{""ProductId"":10233,""Amount"":2},{""ProductId"":10306,""Amount"":2},{""ProductId"":10339,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751f5"")",1585,"2019-06-20T17:54:39.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10028,""Amount"":0},{""ProductId"":10455,""Amount"":3},{""ProductId"":10105,""Amount"":1},{""ProductId"":10122,""Amount"":5},{""ProductId"":10418,""Amount"":7},{""ProductId"":10222,""Amount"":11},{""ProductId"":10121,""Amount"":3},{""ProductId"":10432,""Amount"":0},{""ProductId"":10318,""Amount"":1},{""ProductId"":10227,""Amount"":1},{""ProductId"":10416,""Amount"":6},{""ProductId"":10137,""Amount"":2},{""ProductId"":10113,""Amount"":2},{""ProductId"":10398,""Amount"":2},{""ProductId"":10281,""Amount"":1},{""ProductId"":10232,""Amount"":5},{""ProductId"":10105,""Amount"":1},{""ProductId"":10395,""Amount"":2},{""ProductId"":10360,""Amount"":0}]"
"ObjectId(""6296b205fc39a438146751f6"")",1137,"2020-05-09T10:52:36.000Z","{""Cash"":""Debit""}","[{""ProductId"":10214,""Amount"":9},{""ProductId"":10286,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10200,""Amount"":4},{""ProductId"":10350,""Amount"":3},{""ProductId"":10401,""Amount"":2},{""ProductId"":10350,""Amount"":3},{""ProductId"":10416,""Amount"":6},{""ProductId"":10077,""Amount"":3},{""ProductId"":10314,""Amount"":4},{""ProductId"":10402,""Amount"":2},{""ProductId"":10085,""Amount"":2},{""ProductId"":10230,""Amount"":4},{""ProductId"":10447,""Amount"":3},{""ProductId"":10094,""Amount"":4},{""ProductId"":10231,""Amount"":2},{""ProductId"":10392,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751f7"")",1687,"2019-02-04T05:24:58.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10145,""Amount"":0},{""ProductId"":10403,""Amount"":4},{""ProductId"":10251,""Amount"":2},{""ProductId"":10485,""Amount"":2},{""ProductId"":10045,""Amount"":5},{""ProductId"":10370,""Amount"":2},{""ProductId"":10422,""Amount"":0},{""ProductId"":10413,""Amount"":1},{""ProductId"":10120,""Amount"":4},{""ProductId"":10298,""Amount"":1},{""ProductId"":10092,""Amount"":1},{""ProductId"":10469,""Amount"":1},{""ProductId"":10122,""Amount"":5},{""ProductId"":10491,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10498,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751f8"")",1884,"2019-10-01T12:12:59.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Pichincha""}}","[{""ProductId"":10010,""Amount"":8},{""ProductId"":10418,""Amount"":7},{""ProductId"":10066,""Amount"":1},{""ProductId"":10431,""Amount"":5},{""ProductId"":10241,""Amount"":1},{""ProductId"":10440,""Amount"":1},{""ProductId"":10190,""Amount"":5},{""ProductId"":10286,""Amount"":4},{""ProductId"":10213,""Amount"":4},{""ProductId"":10171,""Amount"":2},{""ProductId"":10423,""Amount"":2},{""ProductId"":10430,""Amount"":1},{""ProductId"":10165,""Amount"":3},{""ProductId"":10200,""Amount"":4},{""ProductId"":10179,""Amount"":5},{""ProductId"":10418,""Amount"":7},{""ProductId"":10464,""Amount"":3},{""ProductId"":10194,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751f9"")",1285,"2019-02-09T06:34:21.000Z","{""Cash"":""Debit""}","[{""ProductId"":10463,""Amount"":3},{""ProductId"":10289,""Amount"":2},{""ProductId"":10134,""Amount"":9},{""ProductId"":10315,""Amount"":3},{""ProductId"":10141,""Amount"":7},{""ProductId"":10498,""Amount"":1},{""ProductId"":10378,""Amount"":2},{""ProductId"":10088,""Amount"":0},{""ProductId"":10317,""Amount"":2},{""ProductId"":10306,""Amount"":2},{""ProductId"":10353,""Amount"":3},{""ProductId"":10359,""Amount"":6},{""ProductId"":10459,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751fa"")",1519,"2019-06-15T02:25:27.000Z","{""Credit"":{""Quotes"":2,""Back"":""Banco Ripley""}}","[{""ProductId"":10309,""Amount"":0},{""ProductId"":10119,""Amount"":2},{""ProductId"":10319,""Amount"":0},{""ProductId"":10338,""Amount"":4},{""ProductId"":10412,""Amount"":8},{""ProductId"":10114,""Amount"":1},{""ProductId"":10280,""Amount"":3},{""ProductId"":10263,""Amount"":3}]"
"ObjectId(""6296b205fc39a438146751fb"")",1081,"2019-04-05T18:55:11.000Z","{""Credit"":{""Quotes"":3,""Back"":""BBVA""}}","[{""ProductId"":10379,""Amount"":2},{""ProductId"":10348,""Amount"":3},{""ProductId"":10445,""Amount"":4},{""ProductId"":10225,""Amount"":7},{""ProductId"":10161,""Amount"":1},{""ProductId"":10214,""Amount"":9}]"
"ObjectId(""6296b205fc39a438146751fc"")",1090,"2019-08-10T07:16:12.000Z","{""Cash"":""Cash""}","[{""ProductId"":10190,""Amount"":5},{""ProductId"":10186,""Amount"":2}]"
"ObjectId(""6296b205fc39a438146751fd"")",1616,"2020-07-18T10:47:48.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10404,""Amount"":3},{""ProductId"":10381,""Amount"":2},{""ProductId"":10014,""Amount"":0},{""ProductId"":10144,""Amount"":1},{""ProductId"":10149,""Amount"":2},{""ProductId"":10478,""Amount"":1},{""ProductId"":10269,""Amount"":5},{""ProductId"":10368,""Amount"":4},{""ProductId"":10004,""Amount"":1},{""ProductId"":10411,""Amount"":3},{""ProductId"":10006,""Amount"":2},{""ProductId"":10066,""Amount"":1}]"
"ObjectId(""6296b205fc39a438146751fe"")",1224,"2019-03-22T06:32:04.000Z","{""Cash"":""Cash""}","[{""ProductId"":10137,""Amount"":2},{""ProductId"":10134,""Amount"":9},{""ProductId"":10175,""Amount"":3},{""ProductId"":10010,""Amount"":8},{""ProductId"":10038,""Amount"":2},{""ProductId"":10262,""Amount"":2},{""ProductId"":10189,""Amount"":2},{""ProductId"":10463,""Amount"":3},{""ProductId"":10421,""Amount"":1},{""ProductId"":10317,""Amount"":2},{""ProductId"":10205,""Amount"":4},{""ProductId"":10094,""Amount"":4},{""ProductId"":10412,""Amount"":8}]"
"ObjectId(""6296b205fc39a438146751ff"")",1598,"2020-09-17T14:58:01.000Z","{""Credit"":{""Quotes"":1,""Back"":""BBVA""}}","[{""ProductId"":10317,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675200"")",1868,"2020-04-10T05:58:09.000Z","{""Credit"":{""Quotes"":5,""Back"":""Banco Falabella""}}","[{""ProductId"":10446,""Amount"":5},{""ProductId"":10011,""Amount"":4},{""ProductId"":10312,""Amount"":1},{""ProductId"":10471,""Amount"":6},{""ProductId"":10190,""Amount"":5},{""ProductId"":10230,""Amount"":4},{""ProductId"":10205,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675201"")",1065,"2020-11-16T12:35:34.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco Ripley""}}","[{""ProductId"":10404,""Amount"":3},{""ProductId"":10082,""Amount"":1},{""ProductId"":10001,""Amount"":0},{""ProductId"":10399,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814675202"")",1722,"2020-03-15T22:51:01.000Z","{""Credit"":{""Quotes"":4,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10212,""Amount"":2},{""ProductId"":10493,""Amount"":7},{""ProductId"":10404,""Amount"":3},{""ProductId"":10222,""Amount"":11},{""ProductId"":10283,""Amount"":4},{""ProductId"":10094,""Amount"":4},{""ProductId"":10141,""Amount"":7},{""ProductId"":10419,""Amount"":3},{""ProductId"":10315,""Amount"":3},{""ProductId"":10275,""Amount"":3},{""ProductId"":10484,""Amount"":5},{""ProductId"":10205,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675203"")",1365,"2020-10-17T20:19:08.000Z","{""Cash"":""Debit""}","[{""ProductId"":10232,""Amount"":5},{""ProductId"":10368,""Amount"":4},{""ProductId"":10412,""Amount"":8},{""ProductId"":10418,""Amount"":7},{""ProductId"":10412,""Amount"":8},{""ProductId"":10490,""Amount"":2},{""ProductId"":10467,""Amount"":4},{""ProductId"":10122,""Amount"":5},{""ProductId"":10134,""Amount"":9},{""ProductId"":10225,""Amount"":7},{""ProductId"":10447,""Amount"":3},{""ProductId"":10120,""Amount"":4}]"
"ObjectId(""6296b205fc39a43814675204"")",1757,"2020-03-22T18:51:13.000Z","{""Cash"":""Debit""}","[{""ProductId"":10333,""Amount"":2},{""ProductId"":10138,""Amount"":3},{""ProductId"":10395,""Amount"":2},{""ProductId"":10215,""Amount"":1},{""ProductId"":10498,""Amount"":1},{""ProductId"":10194,""Amount"":3},{""ProductId"":10067,""Amount"":6},{""ProductId"":10162,""Amount"":4},{""ProductId"":10268,""Amount"":2},{""ProductId"":10053,""Amount"":1},{""ProductId"":10171,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10380,""Amount"":1},{""ProductId"":10155,""Amount"":4},{""ProductId"":10392,""Amount"":3},{""ProductId"":10410,""Amount"":0},{""ProductId"":10446,""Amount"":5},{""ProductId"":10370,""Amount"":2}]"
"ObjectId(""6296b205fc39a43814675205"")",1163,"2020-04-01T13:15:18.000Z","{""Credit"":{""Quotes"":1,""Back"":""Banco de Crédito del Perú""}}","[{""ProductId"":10016,""Amount"":3},{""ProductId"":10145,""Amount"":0}]"
"ObjectId(""6296b205fc39a43814675206"")",1108,"2020-09-12T06:27:44.000Z","{""Cash"":""Cash""}","[{""ProductId"":10159,""Amount"":1},{""ProductId"":10401,""Amount"":2},{""ProductId"":10225,""Amount"":7},{""ProductId"":10067,""Amount"":6},{""ProductId"":10499,""Amount"":3},{""ProductId"":10384,""Amount"":0},{""ProductId"":10053,""Amount"":1},{""ProductId"":10132,""Amount"":1},{""ProductId"":10010,""Amount"":8},{""ProductId"":10072,""Amount"":2},{""ProductId"":10189,""Amount"":2},{""ProductId"":10492,""Amount"":3},{""ProductId"":10067,""Amount"":6},{""ProductId"":10329,""Amount"":3}]"
"ObjectId(""6296b205fc39a43814675207"")",1140,"2019-10-12T08:36:40.000Z","{""Cash"":""Debit""}","[{""ProductId"":10049,""Amount"":3},{""ProductId"":10169,""Amount"":2},{""ProductId"":10036,""Amount"":1},{""ProductId"":10048,""Amount"":3},{""ProductId"":10074,""Amount"":4},{""ProductId"":10439,""Amount"":3},{""ProductId"":10036,""Amount"":1},{""ProductId"":10122,""Amount"":5},{""ProductId"":10428,""Amount"":1},{""ProductId"":10269,""Amount"":5},{""ProductId"":10269,""Amount"":5}]"
"ObjectId(""6296b205fc39a43814675208"")",1318,"2020-08-10T20:48:51.000Z","{""Cash"":""Cash""}","[{""ProductId"":10154,""Amount"":1},{""ProductId"":10032,""Amount"":2},{""ProductId"":10324,""Amount"":6},{""ProductId"":10256,""Amount"":1},{""ProductId"":10459,""Amount"":3},{""ProductId"":10069,""Amount"":1},{""ProductId"":10209,""Amount"":1}]"
"ObjectId(""6296b205fc39a43814675209"")",1895,"2020-11-24T07:53:48.000Z","{""Cash"":""Cash""}","[{""ProductId"":10389,""Amount"":1},{""ProductId"":10283,""Amount"":4},{""ProductId"":10138,""Amount"":3},{""ProductId"":10421,""Amount"":1},{""ProductId"":10374,""Amount"":2},{""ProductId"":10338,""Amount"":4},{""ProductId"":10353,""Amount"":3},{""ProductId"":10342,""Amount"":5},{""ProductId"":10416,""Amount"":6}]"
